frame,track_id,class,confidence,x1,y1,x2,y2,speed,unit,violation
293,27,car,0.732,407,158,445,183,91.7,px/s,
293,34,car,0.634,496,127,523,144,51.5,px/s,
293,41,car,0.633,744,123,762,139,12.0,px/s,
293,31,car,0.568,739,102,753,113,20.5,px/s,
293,45,car,0.553,626,120,646,131,24.0,px/s,
293,48,car,0.464,562,109,579,122,37.5,px/s,
293,46,car,0.419,631,94,646,105,26.5,px/s,
293,54,car,0.369,670,90,684,98,,px/s,
293,52,car,0.365,608,99,625,109,26.5,px/s,
294,42,car,0.762,732,136,756,154,23.0,px/s,
294,39,car,0.737,589,117,611,133,24.0,px/s,
294,53,car,0.735,775,173,810,200,44.9,px/s,
294,27,car,0.729,407,158,445,183,72.7,px/s,
294,34,car,0.635,496,127,523,144,43.0,px/s,
294,41,car,0.633,744,123,762,139,12.0,px/s,
294,31,car,0.567,739,102,753,113,14.5,px/s,
294,45,car,0.555,626,120,646,131,24.0,px/s,
294,48,car,0.461,562,109,579,122,29.0,px/s,
294,46,car,0.417,631,94,646,105,20.5,px/s,
294,54,car,0.374,670,90,684,98,,px/s,
294,52,car,0.364,608,99,625,109,20.5,px/s,
295,42,car,0.805,732,135,755,153,23.0,px/s,
295,53,car,0.754,775,172,809,199,37.5,px/s,
295,27,car,0.716,402,158,441,183,83.7,px/s,
295,39,car,0.714,588,117,610,133,24.0,px/s,
295,41,car,0.658,744,123,761,139,18.0,px/s,
295,34,car,0.634,496,127,520,144,49.0,px/s,
295,45,car,0.601,625,120,646,132,26.5,px/s,
295,31,car,0.598,739,101,753,113,14.5,px/s,
295,48,car,0.453,561,109,578,122,26.5,px/s,
295,46,car,0.405,630,95,645,105,20.5,px/s,
295,52,car,0.393,607,99,624,109,26.5,px/s,
296,42,car,0.810,732,135,755,152,29.0,px/s,
296,53,car,0.755,773,171,808,198,44.9,px/s,
296,27,car,0.745,399,159,438,184,90.7,px/s,
296,39,car,0.726,586,118,608,134,31.4,px/s,
296,41,car,0.685,744,123,761,138,18.0,px/s,
296,34,car,0.649,495,128,520,144,49.0,px/s,
296,45,car,0.595,625,120,645,132,20.5,px/s,
296,31,car,0.570,740,101,753,113,6.0,px/s,
296,48,car,0.510,560,109,578,122,20.5,px/s,
296,52,car,0.454,606,100,622,109,26.5,px/s,
296,46,car,0.396,630,95,645,105,20.5,px/s,
297,42,car,0.812,731,135,754,152,29.0,px/s,
297,53,car,0.769,773,170,807,197,33.9,px/s,
297,39,car,0.760,586,118,608,134,25.4,px/s,
297,27,car,0.723,396,160,435,185,84.9,px/s,
297,41,car,0.679,744,123,761,138,18.0,px/s,
297,34,car,0.672,493,128,518,145,44.4,px/s,
297,31,car,0.559,740,101,753,113,0.0,px/s,
297,48,car,0.551,559,110,577,122,20.5,px/s,
297,45,car,0.491,626,120,644,132,14.5,px/s,
297,52,car,0.453,605,100,621,110,26.5,px/s,
297,46,car,0.373,629,95,644,106,23.0,px/s,
298,42,car,0.812,730,134,754,151,26.5,px/s,
298,53,car,0.772,771,169,806,196,38.8,px/s,
298,34,car,0.757,491,128,517,145,31.4,px/s,
298,39,car,0.748,586,118,607,135,27.9,px/s,
298,27,car,0.712,391,160,432,187,94.8,px/s,
298,41,car,0.682,744,123,761,138,12.0,px/s,
298,45,car,0.608,623,120,644,133,21.9,px/s,
298,31,car,0.568,740,101,753,112,6.0,px/s,
298,48,car,0.523,558,110,576,123,20.5,px/s,
298,46,car,0.380,629,95,644,106,14.5,px/s,
298,52,car,0.380,604,101,621,110,26.5,px/s,
299,42,car,0.815,730,134,753,151,32.5,px/s,
299,53,car,0.738,771,169,805,194,50.8,px/s,
299,39,car,0.718,584,118,607,135,33.9,px/s,
299,34,car,0.680,490,129,517,146,39.9,px/s,
299,41,car,0.680,744,122,761,138,12.0,px/s,
299,27,car,0.611,388,161,429,188,113.8,px/s,
299,31,car,0.586,740,101,753,112,6.0,px/s,
299,48,car,0.545,557,109,575,123,26.5,px/s,
299,45,car,0.519,623,120,643,134,27.9,px/s,
299,46,car,0.422,627,95,643,106,20.5,px/s,
299,51,car,0.366,624,107,641,119,76.0,px/s,
299,52,car,0.318,603,101,620,111,35.0,px/s,
300,42,car,0.815,730,134,753,151,24.0,px/s,
300,53,car,0.737,771,169,805,194,44.8,px/s,
300,39,car,0.718,584,118,607,135,27.9,px/s,
300,41,car,0.681,744,122,761,138,6.0,px/s,
300,34,car,0.678,490,129,517,146,33.9,px/s,
300,27,car,0.607,388,161,429,188,83.8,px/s,
300,31,car,0.586,740,101,753,112,6.0,px/s,
300,48,car,0.538,557,109,575,123,20.5,px/s,
300,45,car,0.517,623,120,643,134,19.4,px/s,
300,46,car,0.423,627,95,643,106,14.5,px/s,
300,51,car,0.367,624,107,641,119,76.0,px/s,
300,55,truck,0.362,388,161,429,189,,px/s,
300,52,car,0.318,603,101,620,111,29.0,px/s,
301,42,car,0.805,729,133,753,151,18.0,px/s,
301,53,car,0.741,770,167,804,193,39.9,px/s,
301,39,car,0.698,583,119,606,136,23.0,px/s,
301,34,car,0.695,488,129,515,147,41.3,px/s,
301,41,car,0.663,743,122,761,137,6.0,px/s,
301,31,car,0.593,740,101,753,112,6.0,px/s,
301,45,car,0.592,622,122,643,134,25.4,px/s,
301,27,car,0.581,384,162,425,188,88.8,px/s,
301,48,car,0.557,556,110,574,124,29.0,px/s,
301,52,car,0.424,601,101,619,111,29.0,px/s,
301,55,truck,0.382,384,162,425,189,,px/s,
301,46,car,0.361,627,94,642,107,23.0,px/s,
301,51,car,0.306,621,109,641,119,82.0,px/s,
302,42,car,0.785,729,133,752,151,18.0,px/s,
302,34,car,0.775,487,129,513,148,36.4,px/s,
302,53,car,0.671,770,166,803,192,42.4,px/s,
302,41,car,0.662,743,122,761,137,6.0,px/s,
302,39,car,0.662,582,119,605,136,29.0,px/s,
302,45,car,0.611,622,122,642,135,31.4,px/s,
302,31,car,0.605,740,101,753,112,6.0,px/s,
302,48,car,0.546,555,110,573,124,29.0,px/s,
302,55,car,0.534,380,163,422,190,,px/s,
302,27,truck,0.448,380,163,421,190,96.6,px/s,
302,52,car,0.420,601,101,618,112,29.0,px/s,
302,46,car,0.364,626,95,641,107,20.5,px/s,
302,51,car,0.336,622,110,640,120,82.0,px/s,
303,42,car,0.805,728,133,752,150,18.0,px/s,
303,53,car,0.804,769,165,802,191,37.5,px/s,
303,34,car,0.765,485,130,512,148,42.4,px/s,
303,39,car,0.693,581,120,604,136,26.5,px/s,
303,41,car,0.673,743,122,761,137,6.0,px/s,
303,31,car,0.621,740,101,753,112,0.0,px/s,
303,55,car,0.580,376,164,418,192,116.3,px/s,
303,27,truck,0.558,376,164,418,192,91.4,px/s,
303,45,car,0.544,621,122,642,135,24.0,px/s,
303,52,car,0.433,600,101,618,112,23.0,px/s,
303,48,car,0.426,554,110,572,124,26.5,px/s,
303,46,car,0.395,624,95,641,107,26.5,px/s,
304,53,car,0.794,768,165,801,190,33.9,px/s,
304,34,car,0.777,484,130,510,148,39.9,px/s,
304,42,car,0.775,728,133,750,149,20.5,px/s,
304,39,car,0.754,580,120,603,137,29.0,px/s,
304,41,car,0.689,744,121,761,136,12.0,px/s,
304,55,car,0.586,372,165,414,192,117.3,px/s,
304,45,car,0.571,621,122,641,136,24.0,px/s,
304,31,car,0.570,740,101,753,111,6.0,px/s,
304,48,car,0.546,554,111,571,124,26.5,px/s,
304,52,car,0.527,599,101,616,112,26.5,px/s,
304,46,car,0.482,624,96,641,107,20.5,px/s,
304,51,car,0.307,621,112,636,120,86.6,px/s,
305,42,car,0.768,728,132,750,149,20.5,px/s,
305,39,car,0.763,580,120,602,138,35.0,px/s,
305,34,car,0.749,482,131,508,149,53.3,px/s,
305,53,car,0.745,768,164,800,189,39.9,px/s,
305,41,car,0.701,744,121,760,136,12.0,px/s,
305,55,car,0.666,368,165,411,194,120.6,px/s,
305,45,car,0.584,620,122,640,136,30.0,px/s,
305,52,car,0.569,597,100,616,112,32.5,px/s,
305,31,car,0.555,740,101,753,111,6.0,px/s,
305,48,car,0.551,552,112,570,125,35.0,px/s,
305,46,car,0.483,623,96,641,108,26.5,px/s,
305,51,car,0.339,620,111,636,121,36.0,px/s,
306,42,car,0.768,727,132,750,149,26.5,px/s,
306,39,car,0.764,580,120,602,138,26.5,px/s,
306,34,car,0.749,482,131,508,149,39.9,px/s,
306,53,car,0.741,768,164,800,189,31.5,px/s,
306,41,car,0.700,744,121,760,136,6.0,px/s,
306,27,car,0.653,368,165,411,194,121.9,px/s,
306,45,car,0.583,620,122,640,136,24.0,px/s,
306,52,car,0.570,597,100,616,112,26.5,px/s,
306,31,car,0.554,740,101,753,111,6.0,px/s,
306,48,car,0.554,553,112,570,125,26.5,px/s,
306,46,car,0.484,623,96,641,108,18.0,px/s,
306,51,car,0.339,620,111,636,121,36.0,px/s,
307,42,car,0.770,727,132,750,149,20.5,px/s,
307,34,car,0.765,480,131,507,149,43.4,px/s,
307,39,car,0.744,578,121,602,138,26.5,px/s,
307,53,car,0.724,768,163,799,188,31.5,px/s,
307,41,car,0.705,744,121,760,135,12.0,px/s,
307,55,car,0.566,364,167,406,195,121.4,px/s,
307,48,car,0.559,552,112,570,126,26.5,px/s,
307,52,car,0.544,596,100,615,112,24.0,px/s,
307,31,car,0.514,741,101,753,111,12.0,px/s,
307,45,car,0.512,619,123,639,137,26.5,px/s,
307,46,car,0.375,623,97,640,108,18.0,px/s,
307,51,car,0.259,621,112,637,121,36.0,px/s,
308,34,car,0.782,478,132,505,149,43.4,px/s,
308,53,car,0.780,767,163,798,188,29.0,px/s,
308,42,car,0.731,727,132,749,148,20.5,px/s,
308,55,car,0.728,359,168,403,196,127.1,px/s,
308,41,car,0.714,744,121,760,135,12.0,px/s,
308,39,car,0.701,577,121,600,138,32.5,px/s,
308,45,car,0.597,617,123,638,137,32.5,px/s,
308,48,car,0.544,551,112,568,127,33.9,px/s,
308,52,car,0.538,595,101,614,113,32.5,px/s,
308,31,car,0.464,740,101,754,111,12.0,px/s,
308,46,car,0.357,622,97,638,108,18.0,px/s,
309,53,car,0.792,767,162,797,186,32.5,px/s,
309,34,car,0.754,476,132,504,151,50.8,px/s,
309,41,car,0.684,744,120,760,135,6.0,px/s,
309,42,car,0.678,727,131,748,147,20.5,px/s,
309,39,car,0.614,576,121,599,139,32.5,px/s,
309,52,car,0.540,594,102,613,113,26.5,px/s,
309,45,car,0.535,616,122,637,138,35.0,px/s,
309,48,car,0.490,550,112,568,127,27.9,px/s,
309,27,car,0.442,356,168,400,197,190.4,px/s,
309,31,car,0.439,741,101,753,111,6.0,px/s,
309,55,truck,0.382,355,169,400,197,125.0,px/s,
309,46,car,0.289,621,97,638,108,24.0,px/s,
310,53,car,0.777,766,160,796,185,35.0,px/s,
310,34,car,0.743,474,133,502,151,49.4,px/s,
310,42,car,0.698,727,131,748,147,20.5,px/s,
310,41,car,0.678,744,120,760,135,6.0,px/s,
310,39,car,0.655,576,122,598,140,32.5,px/s,
310,55,car,0.629,351,170,396,198,125.8,px/s,
310,52,car,0.604,593,102,612,113,26.5,px/s,
310,48,car,0.491,549,112,567,127,25.4,px/s,
310,31,car,0.447,741,101,754,111,6.0,px/s,
310,45,car,0.433,615,124,637,138,29.0,px/s,
310,56,car,0.417,658,91,674,100,,px/s,
310,46,car,0.350,620,97,636,108,24.0,px/s,
311,53,car,0.789,765,160,796,184,43.5,px/s,
311,42,car,0.738,726,130,747,147,20.5,px/s,
311,41,car,0.727,744,120,760,134,12.0,px/s,
311,34,car,0.721,472,134,501,151,61.4,px/s,
311,39,car,0.710,574,122,598,140,38.5,px/s,
311,55,car,0.648,345,171,390,199,135.5,px/s,
311,52,car,0.582,592,102,611,113,32.5,px/s,
311,48,car,0.475,548,113,566,127,31.4,px/s,
311,31,car,0.429,741,101,756,111,12.0,px/s,
311,56,car,0.425,657,91,672,100,,px/s,
311,45,car,0.392,614,124,636,139,37.5,px/s,
311,46,car,0.300,619,98,636,108,30.0,px/s,
312,53,car,0.788,765,160,796,184,35.0,px/s,
312,42,car,0.739,726,130,747,147,20.5,px/s,
312,41,car,0.727,744,120,760,134,6.0,px/s,
312,34,car,0.721,472,134,501,151,49.4,px/s,
312,39,car,0.710,574,122,598,140,32.5,px/s,
312,27,car,0.645,345,171,390,199,233.4,px/s,
312,52,car,0.582,592,102,611,113,26.5,px/s,
312,48,car,0.521,548,113,566,127,25.4,px/s,
312,31,car,0.426,741,101,756,111,6.0,px/s,
312,56,car,0.411,657,91,672,100,,px/s,
312,45,car,0.396,614,124,636,139,29.0,px/s,
312,46,car,0.300,619,98,636,108,24.0,px/s,
313,53,car,0.797,764,159,795,183,37.5,px/s,
313,42,car,0.762,726,129,746,146,20.5,px/s,
313,34,car,0.760,470,134,500,152,45.9,px/s,
313,41,car,0.720,744,120,760,134,6.0,px/s,
313,39,car,0.701,573,123,597,140,26.5,px/s,
313,27,car,0.646,340,171,387,202,236.6,px/s,
313,48,car,0.543,546,113,566,127,18.0,px/s,
313,31,car,0.463,741,101,754,111,12.0,px/s,
313,56,car,0.462,656,91,670,100,30.0,px/s,
313,52,car,0.372,591,102,609,113,24.0,px/s,
313,45,car,0.327,615,124,636,139,17.0,px/s,
314,53,car,0.746,764,159,794,182,31.5,px/s,
314,42,car,0.742,726,129,745,145,20.5,px/s,
314,39,car,0.704,572,123,596,141,26.5,px/s,
314,34,car,0.704,468,134,499,153,45.9,px/s,
314,41,car,0.673,743,120,760,134,12.0,px/s,
314,55,car,0.526,335,173,383,202,162.0,px/s,
314,48,car,0.522,545,113,564,127,30.0,px/s,
314,45,car,0.471,613,127,635,140,17.0,px/s,
314,56,car,0.464,656,92,670,101,30.0,px/s,
314,27,truck,0.463,336,172,383,202,239.0,px/s,
314,31,car,0.422,741,101,754,110,18.0,px/s,
314,52,car,0.422,590,103,609,113,24.0,px/s,
315,53,car,0.780,764,157,794,181,29.0,px/s,
315,34,car,0.734,467,134,497,153,39.9,px/s,
315,41,car,0.701,743,119,760,133,18.0,px/s,
315,39,car,0.697,571,123,595,141,26.5,px/s,
315,42,car,0.679,726,129,745,145,20.5,px/s,
315,52,car,0.591,589,102,608,113,24.0,px/s,
315,48,car,0.551,545,114,564,127,24.0,px/s,
315,56,car,0.548,655,92,669,101,30.0,px/s,
315,55,car,0.500,331,173,378,202,167.2,px/s,
315,27,truck,0.483,331,173,379,203,214.2,px/s,
315,31,car,0.465,741,101,754,110,18.0,px/s,
315,45,car,0.425,612,126,635,140,23.0,px/s,
315,46,car,0.294,617,99,634,107,31.4,px/s,
316,53,car,0.792,763,157,793,180,29.0,px/s,
316,41,car,0.691,743,119,760,133,12.0,px/s,
316,34,car,0.684,466,135,495,153,39.9,px/s,
316,39,car,0.681,569,123,594,142,33.9,px/s,
316,42,car,0.662,726,128,744,144,20.5,px/s,
316,27,car,0.637,326,175,374,204,176.4,px/s,
316,52,car,0.534,587,103,606,114,31.4,px/s,
316,56,car,0.517,654,92,668,101,24.0,px/s,
316,45,car,0.501,611,126,634,141,23.0,px/s,
316,48,car,0.473,543,114,562,128,31.4,px/s,
316,31,car,0.446,741,101,754,110,12.0,px/s,
316,46,car,0.285,616,99,634,108,31.4,px/s,
317,53,car,0.755,762,156,792,180,35.0,px/s,
317,34,car,0.700,464,135,493,154,53.3,px/s,
317,39,car,0.680,568,123,593,142,39.9,px/s,
317,41,car,0.670,743,119,760,133,12.0,px/s,
317,42,car,0.574,726,128,744,144,20.5,px/s,
317,27,truck,0.571,320,176,370,206,141.6,px/s,
317,48,car,0.543,542,114,562,128,31.4,px/s,
317,52,car,0.528,587,104,605,114,31.4,px/s,
317,31,car,0.464,742,101,754,110,18.0,px/s,
317,55,car,0.443,320,176,369,206,207.1,px/s,
317,45,car,0.433,610,127,633,141,29.0,px/s,
317,56,car,0.406,653,93,667,101,30.0,px/s,
317,46,car,0.296,616,100,633,109,33.9,px/s,
318,53,car,0.756,762,156,792,180,26.5,px/s,
318,34,car,0.698,464,135,493,154,44.8,px/s,
318,39,car,0.680,568,123,593,142,33.9,px/s,
318,41,car,0.671,743,119,760,133,12.0,px/s,
318,42,car,0.574,726,128,744,144,14.5,px/s,
318,55,truck,0.573,320,176,370,206,188.4,px/s,
318,48,car,0.542,542,114,562,128,25.4,px/s,
318,52,car,0.528,587,104,605,114,25.4,px/s,
318,31,car,0.467,742,101,754,110,12.0,px/s,
318,27,car,0.442,320,176,369,206,117.6,px/s,
318,45,car,0.433,610,127,633,141,29.0,px/s,
318,56,car,0.406,653,93,667,101,24.0,px/s,
318,46,car,0.296,616,100,633,109,27.9,px/s,
319,53,car,0.758,762,155,791,179,29.0,px/s,
319,39,car,0.714,567,124,592,142,31.4,px/s,
319,34,car,0.704,461,135,492,155,44.8,px/s,
319,27,car,0.702,315,177,366,208,120.5,px/s,
319,41,car,0.688,743,118,760,132,12.0,px/s,
319,45,car,0.595,610,127,632,142,26.5,px/s,
319,42,car,0.592,726,128,743,143,14.5,px/s,
319,56,car,0.543,652,92,666,102,26.5,px/s,
319,52,car,0.524,586,104,605,115,27.9,px/s,
319,31,car,0.421,742,101,754,110,6.0,px/s,
319,46,car,0.313,615,100,633,110,33.9,px/s,
319,48,car,0.302,541,115,560,128,25.4,px/s,
320,53,car,0.774,761,155,790,178,31.5,px/s,
320,34,car,0.755,459,136,489,155,50.8,px/s,
320,39,car,0.728,566,125,591,143,33.9,px/s,
320,41,car,0.693,743,118,760,132,6.0,px/s,
320,27,car,0.592,311,178,361,209,120.5,px/s,
320,42,car,0.559,726,127,743,143,14.5,px/s,
320,45,car,0.533,608,127,631,142,32.5,px/s,
320,56,car,0.464,651,93,666,101,29.0,px/s,
320,52,car,0.458,585,104,603,115,27.9,px/s,
320,48,car,0.436,540,115,559,128,31.4,px/s,
320,31,car,0.398,742,101,754,109,12.0,px/s,
320,46,car,0.369,615,101,631,110,26.5,px/s,
321,34,car,0.791,457,137,487,156,52.2,px/s,
321,53,car,0.747,761,154,790,176,35.0,px/s,
321,39,car,0.744,565,125,590,144,29.0,px/s,
321,27,car,0.661,304,179,355,210,132.3,px/s,
321,41,car,0.656,743,118,759,132,6.0,px/s,
321,45,car,0.612,607,127,630,143,32.5,px/s,
321,42,car,0.545,726,127,742,143,8.5,px/s,
321,52,car,0.496,583,105,602,116,27.9,px/s,
321,56,car,0.482,651,93,665,102,29.0,px/s,
321,48,car,0.476,538,115,558,129,26.5,px/s,
321,46,car,0.448,614,100,631,110,26.5,px/s,
321,31,car,0.350,742,101,754,109,12.0,px/s,
322,53,car,0.786,760,153,789,176,35.0,px/s,
322,27,car,0.768,299,180,351,211,124.7,px/s,
322,34,car,0.747,455,137,485,157,52.2,px/s,
322,39,car,0.738,564,126,589,144,29.0,px/s,
322,41,car,0.655,743,118,759,132,6.0,px/s,
322,45,car,0.577,606,128,630,144,32.5,px/s,
322,52,car,0.571,582,104,601,116,33.9,px/s,
322,42,car,0.525,726,127,742,143,8.5,px/s,
322,46,car,0.461,613,100,630,111,26.5,px/s,
322,56,car,0.432,649,93,664,102,35.0,px/s,
322,48,car,0.378,537,115,557,129,32.5,px/s,
322,31,car,0.360,742,101,754,109,6.0,px/s,
323,53,car,0.798,760,153,788,175,41.0,px/s,
323,39,car,0.752,563,126,588,145,37.5,px/s,
323,34,car,0.746,453,137,483,157,64.2,px/s,
323,45,car,0.649,605,128,629,144,38.5,px/s,
323,41,car,0.643,743,118,759,131,12.0,px/s,
323,27,car,0.631,293,181,345,213,156.7,px/s,
323,52,car,0.621,581,103,600,116,39.9,px/s,
323,42,car,0.535,726,127,741,142,17.0,px/s,
323,48,car,0.483,535,115,557,130,41.0,px/s,
323,56,car,0.468,649,92,664,102,35.0,px/s,
323,46,car,0.352,613,101,630,111,26.5,px/s,
323,31,car,0.339,742,101,755,109,6.0,px/s,
324,53,car,0.798,760,153,788,175,32.5,px/s,
324,39,car,0.753,563,126,588,145,31.5,px/s,
324,34,car,0.747,453,137,483,157,50.8,px/s,
324,45,car,0.650,605,128,629,144,32.5,px/s,
324,41,car,0.643,743,118,759,131,6.0,px/s,
324,27,car,0.632,293,181,345,213,129.9,px/s,
324,52,car,0.620,581,103,600,116,31.4,px/s,
324,42,car,0.536,726,127,741,142,8.5,px/s,
324,48,car,0.479,535,115,557,130,29.0,px/s,
324,56,car,0.462,649,92,664,102,26.5,px/s,
324,46,car,0.349,613,101,630,111,20.5,px/s,
324,31,car,0.343,742,101,754,109,6.0,px/s,
325,34,car,0.755,451,137,482,157,50.8,px/s,
325,39,car,0.749,561,126,587,145,29.0,px/s,
325,53,car,0.739,759,153,787,174,32.5,px/s,
325,27,car,0.657,287,182,340,216,145.4,px/s,
325,45,car,0.631,604,129,628,145,29.0,px/s,
325,41,car,0.605,742,117,759,131,12.0,px/s,
325,52,car,0.556,579,103,599,116,31.4,px/s,
325,42,car,0.504,726,126,740,141,14.5,px/s,
325,56,car,0.491,648,92,663,102,24.0,px/s,
325,48,car,0.342,535,115,556,130,29.0,px/s,
325,31,car,0.339,742,101,753,109,6.0,px/s,
326,27,car,0.802,280,184,335,217,139.4,px/s,
326,39,car,0.764,560,126,586,146,29.0,px/s,
326,34,car,0.749,448,138,479,158,56.4,px/s,
326,53,car,0.727,759,152,787,173,26.5,px/s,
326,41,car,0.579,743,117,759,131,18.0,px/s,
326,52,car,0.571,578,103,599,117,26.5,px/s,
326,42,car,0.548,726,125,739,141,20.5,px/s,
326,56,car,0.545,647,93,662,103,26.5,px/s,
326,45,car,0.537,606,129,627,145,20.5,px/s,
326,46,car,0.335,611,102,628,111,26.5,px/s,
326,48,car,0.323,534,115,555,131,29.0,px/s,
326,31,car,0.320,743,101,755,109,18.0,px/s,
327,39,car,0.768,559,126,585,147,31.5,px/s,
327,53,car,0.751,759,151,786,173,26.5,px/s,
327,34,car,0.719,447,139,477,159,51.5,px/s,
327,27,car,0.694,275,185,330,218,145.3,px/s,
327,41,car,0.617,743,116,759,130,24.0,px/s,
327,56,car,0.528,647,93,661,103,14.5,px/s,
327,48,car,0.525,533,116,554,131,29.0,px/s,
327,52,car,0.472,575,104,597,117,32.5,px/s,
327,42,car,0.446,726,125,739,141,20.5,px/s,
327,31,car,0.415,742,101,755,109,24.0,px/s,
327,46,car,0.380,611,102,628,112,26.5,px/s,
327,45,car,0.311,605,128,627,146,20.5,px/s,
328,53,car,0.785,758,151,786,172,26.5,px/s,
328,39,car,0.781,557,127,584,148,36.4,px/s,
328,34,car,0.758,444,139,475,159,57.5,px/s,
328,48,car,0.616,533,116,553,132,26.5,px/s,
328,41,car,0.595,742,116,759,130,24.0,px/s,
328,56,car,0.555,645,93,661,102,23.0,px/s,
328,46,car,0.543,610,101,627,112,24.0,px/s,
328,45,car,0.515,600,130,625,147,39.2,px/s,
328,27,truck,0.507,270,186,324,220,139.7,px/s,
328,42,car,0.459,726,125,738,140,18.0,px/s,
328,57,car,0.424,727,98,736,107,,px/s,
328,52,car,0.399,575,104,596,117,32.5,px/s,
328,31,car,0.391,743,100,756,108,32.5,px/s,
329,53,car,0.789,757,149,785,171,35.0,px/s,
329,39,car,0.762,557,127,583,148,36.4,px/s,
329,34,car,0.739,442,139,475,160,65.9,px/s,
329,27,car,0.719,263,187,319,222,177.6,px/s,
329,48,car,0.655,532,116,553,132,32.5,px/s,
329,41,car,0.610,743,115,759,129,32.5,px/s,
329,45,car,0.567,600,129,625,147,39.2,px/s,
329,56,car,0.558,644,93,660,102,29.0,px/s,
329,52,car,0.493,574,105,595,118,41.0,px/s,
329,31,car,0.429,743,100,757,108,38.5,px/s,
329,57,car,0.428,727,98,736,107,,px/s,
329,46,car,0.394,609,101,626,112,30.0,px/s,
329,42,car,0.324,726,125,738,140,18.0,px/s,
330,53,car,0.790,757,149,785,171,26.5,px/s,
330,39,car,0.762,557,127,583,148,30.4,px/s,
330,34,car,0.737,442,139,475,160,53.9,px/s,
330,27,car,0.712,263,187,319,222,137.3,px/s,
330,48,car,0.655,532,116,553,132,26.5,px/s,
330,41,car,0.612,743,115,759,129,26.5,px/s,
330,45,car,0.564,600,129,625,147,30.7,px/s,
330,56,car,0.547,644,93,660,102,23.0,px/s,
330,52,car,0.496,574,105,595,118,35.0,px/s,
330,31,car,0.432,743,100,757,108,32.5,px/s,
330,57,car,0.420,727,98,736,107,,px/s,
330,58,car,0.397,607,114,625,128,,px/s,
330,46,car,0.387,609,101,626,112,30.0,px/s,
330,42,car,0.315,726,125,738,140,12.0,px/s,
331,53,car,0.780,757,149,784,170,29.0,px/s,
331,34,car,0.753,440,139,472,160,47.0,px/s,
331,52,car,0.707,573,105,594,118,32.5,px/s,
331,39,car,0.700,555,128,581,148,33.9,px/s,
331,27,car,0.693,256,189,314,223,137.3,px/s,
331,45,car,0.656,599,130,624,148,39.2,px/s,
331,41,car,0.596,743,115,758,129,26.5,px/s,
331,48,car,0.565,531,117,551,132,24.0,px/s,
331,56,car,0.536,644,93,659,103,23.0,px/s,
331,46,car,0.479,609,101,626,112,18.0,px/s,
331,57,car,0.449,727,98,737,107,10.0,px/s,
331,58,car,0.444,604,116,624,128,,px/s,
331,31,car,0.367,743,100,756,108,26.5,px/s,
331,42,car,0.338,718,124,737,139,36.6,px/s,
332,27,car,0.795,250,190,308,225,144.7,px/s,
332,53,car,0.765,757,149,784,169,29.0,px/s,
332,39,car,0.746,554,129,580,149,33.9,px/s,
332,45,car,0.741,598,131,623,149,41.7,px/s,
332,52,car,0.710,572,105,593,119,29.0,px/s,
332,34,car,0.694,438,140,469,161,57.5,px/s,
332,48,car,0.636,530,117,550,132,24.0,px/s,
332,41,car,0.595,743,115,758,129,20.5,px/s,
332,42,car,0.504,716,124,736,139,42.6,px/s,
332,56,car,0.461,643,93,658,102,31.5,px/s,
332,57,car,0.455,727,97,738,107,7.5,px/s,
332,58,car,0.422,603,116,624,128,,px/s,
332,46,car,0.387,608,101,625,113,20.5,px/s,
332,31,car,0.284,743,100,756,108,20.5,px/s,
333,27,car,0.816,243,192,301,226,154.8,px/s,
333,53,car,0.762,757,148,783,169,23.0,px/s,
333,34,car,0.755,435,141,468,162,52.9,px/s,
333,39,car,0.751,552,129,579,150,33.9,px/s,
333,45,car,0.699,597,132,622,149,23.0,px/s,
