frame,track_id,class,confidence,x1,y1,x2,y2,speed_mph,violation
74,31,car,0.821,752,164,785,189,,
74,21,car,0.798,742,139,767,156,,
74,19,car,0.796,632,207,684,251,,
74,22,car,0.735,740,123,758,137,,
74,23,car,0.734,437,140,469,162,,
74,24,car,0.730,535,138,563,158,,
74,28,truck,0.576,316,187,397,262,,
74,25,truck,0.521,356,165,413,205,,
74,34,car,0.516,668,89,683,99,,
74,26,car,0.456,658,124,680,142,,
74,29,car,0.435,736,99,754,119,,
74,36,car,0.427,356,165,414,206,,
74,27,car,0.371,624,95,640,107,,
75,20,car,0.912,76,303,187,379,,
75,31,car,0.821,751,163,784,188,,
75,21,car,0.802,742,138,766,155,,
75,19,car,0.765,633,206,686,248,,
75,23,car,0.749,434,141,466,163,,
75,22,car,0.738,739,123,758,137,,
75,24,car,0.728,533,138,562,159,,
75,26,car,0.716,659,124,681,142,,
75,28,car,0.643,311,189,392,264,,
75,34,car,0.618,668,90,682,99,,
75,29,car,0.525,736,100,754,118,,
75,25,car,0.445,349,166,398,192,,
75,27,car,0.442,624,96,639,107,,
76,20,car,0.895,62,308,176,387,,
76,31,car,0.831,751,162,784,187,,
76,21,car,0.796,742,138,765,155,,
76,23,car,0.783,431,141,464,163,,
76,22,car,0.769,740,122,757,136,,
76,19,car,0.761,634,203,687,245,,
76,26,car,0.741,660,123,681,141,,
76,24,car,0.708,532,139,560,160,,
76,34,car,0.622,667,89,682,99,,
76,25,car,0.555,343,168,393,193,,
76,29,car,0.513,736,99,753,118,,
76,28,car,0.494,304,191,387,267,,
76,27,car,0.460,623,96,638,107,,
77,20,car,0.908,47,313,165,393,,
77,31,car,0.834,751,161,782,186,,
77,21,car,0.794,742,137,765,154,,
77,22,car,0.786,740,122,757,136,,
77,19,car,0.777,633,203,687,243,,
77,26,car,0.768,661,123,682,141,,
77,23,car,0.742,428,142,462,164,,
77,37,car,0.736,783,150,814,173,,
77,24,car,0.705,530,139,558,160,,
77,25,car,0.650,335,169,387,195,,
77,34,car,0.541,666,90,681,100,,
77,28,truck,0.472,298,193,382,270,,
77,29,car,0.457,736,101,754,118,,
77,27,car,0.455,622,96,637,107,,
78,20,car,0.910,47,313,165,393,,
78,31,car,0.834,751,161,782,186,,
78,21,car,0.794,742,137,765,154,,
78,22,car,0.786,740,122,757,136,,
78,19,car,0.772,633,203,687,243,,
78,26,car,0.766,661,123,682,141,,
78,23,car,0.739,428,142,462,164,,
78,37,car,0.733,783,150,814,173,,
78,24,car,0.705,530,139,558,160,,
78,25,car,0.658,335,169,387,195,,
78,34,car,0.539,666,90,681,100,,
78,28,truck,0.473,298,193,382,270,,
78,29,car,0.458,736,101,754,118,,
78,27,car,0.454,622,96,637,107,,
79,20,car,0.923,31,319,153,402,,
79,19,car,0.824,636,201,687,240,,
79,31,car,0.822,750,161,781,185,,
79,21,car,0.790,741,137,765,153,,
79,22,car,0.770,740,122,757,136,,
79,26,car,0.766,661,123,682,140,,
79,23,car,0.753,425,142,459,164,,
79,24,car,0.737,528,141,557,161,,
79,37,car,0.716,783,149,812,172,,
79,25,car,0.711,330,170,382,197,,
79,34,car,0.552,665,89,680,99,,
79,28,car,0.499,292,195,377,274,,
79,29,car,0.484,736,100,754,118,,
79,27,car,0.359,621,97,636,107,,
80,20,car,0.924,15,325,140,409,,
80,31,car,0.814,749,160,780,184,,
80,19,car,0.800,638,199,688,238,,
80,21,car,0.783,741,136,764,153,,
80,24,car,0.769,527,141,554,162,,
80,23,car,0.753,423,144,457,165,,
80,22,car,0.747,740,122,756,136,,
80,25,car,0.740,324,171,376,199,,
80,37,car,0.731,782,149,811,171,,
80,26,car,0.729,661,122,683,140,,
80,34,car,0.556,664,89,678,100,,
80,38,car,0.533,286,197,373,277,,
80,28,truck,0.432,286,197,373,277,,
80,29,car,0.423,736,98,754,118,,
80,27,car,0.331,620,97,635,107,,
81,20,car,0.927,0,331,128,419,,
81,19,car,0.830,641,197,690,236,,
81,31,car,0.822,749,159,780,184,,
81,21,car,0.775,740,136,763,152,,
81,24,car,0.767,524,141,553,163,,
81,37,car,0.764,781,148,810,170,,
81,25,car,0.745,318,173,370,200,,
81,22,car,0.736,739,122,756,135,,
81,23,car,0.715,419,144,455,166,,
81,26,car,0.687,662,122,683,139,,
81,28,car,0.563,279,199,368,279,,
81,34,car,0.548,664,90,678,100,,
81,29,car,0.421,736,100,754,118,,
81,27,car,0.392,620,97,634,107,,
82,20,car,0.913,0,338,113,427,,
82,19,car,0.817,643,195,690,233,,
82,31,car,0.815,749,159,780,182,,
82,25,car,0.793,311,174,365,203,,
82,21,car,0.789,740,135,763,152,,
82,24,car,0.749,522,141,551,164,,
82,26,car,0.718,663,122,684,139,,
82,22,car,0.698,739,122,756,135,,
82,37,car,0.694,782,147,809,170,,
82,23,car,0.633,416,144,451,167,,
82,38,car,0.582,272,200,363,283,,
82,34,car,0.533,663,90,677,100,,
82,27,car,0.402,619,97,635,107,,
82,28,truck,0.398,271,200,362,283,,
82,29,car,0.364,736,100,754,117,,
83,19,car,0.812,644,193,690,231,,
83,31,car,0.811,748,158,778,181,,
83,21,car,0.786,739,135,763,151,,
83,25,car,0.776,304,175,359,206,,
83,23,car,0.773,414,145,449,168,,
83,24,car,0.743,520,143,550,165,,
83,37,car,0.724,782,147,808,169,,
83,26,car,0.696,663,121,684,139,,
83,22,car,0.622,739,122,756,134,,
83,28,truck,0.541,264,202,357,287,,
83,34,car,0.503,663,90,677,100,,
83,27,car,0.403,619,97,633,107,,
84,31,car,0.811,748,158,778,181,,
84,19,car,0.808,644,193,690,231,,
84,21,car,0.788,739,135,763,151,,
84,23,car,0.773,414,145,449,168,,
84,25,car,0.770,304,175,359,206,,
84,24,car,0.740,521,143,550,165,,
84,37,car,0.723,782,147,808,169,,
84,26,car,0.692,663,121,684,139,,
84,22,car,0.623,739,122,756,134,,
84,38,truck,0.527,264,202,357,287,,
84,34,car,0.503,663,90,677,100,,
84,27,car,0.396,619,97,634,107,,
85,19,car,0.846,646,192,691,229,,
85,31,car,0.818,747,157,778,181,,
85,23,car,0.772,410,145,446,169,,
85,24,car,0.767,518,144,548,166,,
85,25,car,0.763,296,177,353,207,,
85,21,car,0.735,739,135,762,151,,
85,26,car,0.641,664,121,685,138,,
85,37,car,0.634,781,146,807,169,,
85,22,car,0.545,739,121,755,134,,
85,28,truck,0.452,257,204,352,291,,
85,27,car,0.432,618,97,633,108,,
85,34,car,0.418,662,90,676,101,,
85,29,car,0.298,736,100,754,117,,
86,31,car,0.821,747,156,777,180,,
86,19,car,0.802,646,188,692,227,,
86,23,car,0.797,408,146,443,170,,
86,24,car,0.768,516,144,546,167,,
86,25,car,0.751,290,178,347,209,,
86,21,car,0.711,738,134,761,150,,
86,37,car,0.700,779,146,807,168,,
86,26,car,0.657,665,120,685,138,,
86,22,car,0.553,739,121,755,134,,
86,28,car,0.485,249,206,346,294,,
86,38,truck,0.471,249,206,346,294,,
86,27,car,0.396,617,97,632,108,,
86,34,car,0.372,661,90,676,100,,
86,29,car,0.363,737,100,754,117,,
87,31,car,0.809,746,156,777,179,,
87,19,car,0.806,647,188,692,225,,
87,23,car,0.787,405,147,440,170,,
87,24,car,0.780,514,144,544,168,,
87,25,car,0.770,282,179,341,212,,
87,37,car,0.723,779,145,806,167,,
87,21,car,0.711,738,134,761,150,,
87,22,car,0.595,739,121,755,133,,
87,28,truck,0.532,242,208,340,298,,
87,26,car,0.498,665,120,686,137,,
87,29,car,0.479,737,100,754,116,,
87,38,car,0.452,242,209,340,298,,
87,27,car,0.413,616,98,631,108,,
87,34,car,0.399,660,90,675,100,,
88,31,car,0.826,746,155,777,178,,
88,19,car,0.825,648,187,693,223,,
88,24,car,0.809,511,146,543,168,,
88,37,car,0.792,777,145,805,167,,
88,23,car,0.791,401,147,438,171,,
88,25,car,0.726,273,180,334,213,,
88,21,car,0.685,737,134,761,149,,
88,26,car,0.647,665,119,687,137,,
88,22,car,0.645,739,120,755,132,,
88,34,car,0.533,660,90,674,100,,
88,28,truck,0.451,234,211,334,301,,
88,27,car,0.424,616,98,630,108,,
88,38,car,0.410,233,211,334,301,,
88,29,car,0.376,737,100,754,116,,
89,19,car,0.852,649,186,694,221,,
89,31,car,0.819,745,154,776,177,,
89,37,car,0.806,778,145,803,167,,
89,23,car,0.806,397,149,435,172,,
89,24,car,0.804,510,146,541,169,,
89,21,car,0.738,737,133,760,149,,
89,25,car,0.723,267,182,327,215,,
89,26,car,0.692,666,119,687,136,,
89,22,car,0.668,739,120,755,132,,
89,38,truck,0.554,226,213,328,306,,
89,34,car,0.504,658,90,672,101,,
89,27,car,0.438,615,98,629,108,,
89,29,car,0.380,737,100,754,116,,
90,19,car,0.849,649,186,694,221,,
90,31,car,0.820,745,154,777,177,,
90,37,car,0.806,778,145,803,167,,
90,23,car,0.806,397,149,435,172,,
90,24,car,0.801,510,146,541,169,,
90,21,car,0.738,737,133,760,149,,
90,25,car,0.736,267,182,327,215,,
90,26,car,0.690,666,119,687,136,,
90,22,car,0.669,739,120,755,132,,
90,28,truck,0.557,226,213,328,306,,
90,34,car,0.505,658,90,672,101,,
90,27,car,0.439,615,98,629,108,,
90,29,car,0.379,737,100,754,116,,
91,19,car,0.831,650,184,694,219,,
91,24,car,0.804,507,146,539,171,,
91,31,car,0.800,745,154,775,176,,
91,25,car,0.790,259,183,320,218,,
91,23,car,0.782,393,149,432,173,,
91,37,car,0.779,777,144,803,166,,
91,21,car,0.746,736,133,759,149,,
91,22,car,0.694,739,120,755,132,,
91,26,car,0.679,666,119,687,136,,
91,28,truck,0.664,218,215,322,310,,
91,27,car,0.507,615,98,629,108,,
91,34,car,0.468,658,90,672,101,,
91,29,car,0.315,737,99,754,116,,
92,31,car,0.810,745,153,774,176,,
92,19,car,0.801,651,184,695,218,,
92,37,car,0.765,774,143,802,165,,
92,23,car,0.762,390,150,428,174,,
92,21,car,0.759,736,132,759,149,,
92,24,car,0.758,505,148,537,172,,
92,38,truck,0.736,209,218,316,314,,
92,22,car,0.718,738,120,755,132,,
92,26,car,0.679,666,118,688,135,,
92,25,car,0.604,251,185,313,221,,
92,34,car,0.528,657,91,671,101,,
92,27,car,0.496,614,98,628,108,,
92,29,car,0.386,737,100,754,116,,
93,25,car,0.809,243,187,306,223,,
93,31,car,0.798,745,153,774,175,,
93,19,car,0.782,653,181,695,216,,
93,23,car,0.779,386,150,425,175,,
93,37,car,0.769,774,143,801,164,,
93,21,car,0.732,736,132,757,148,,
93,24,car,0.703,503,149,535,173,,
93,26,car,0.687,667,118,688,135,,
93,22,car,0.664,738,120,755,132,,
93,38,truck,0.656,200,221,309,319,,
93,34,car,0.575,656,91,671,101,,
93,29,car,0.495,737,100,754,116,,
93,27,car,0.473,613,98,628,109,,
94,25,car,0.843,234,188,299,226,,
94,19,car,0.815,654,180,696,214,,
94,31,car,0.792,744,152,773,173,,
94,23,car,0.755,383,152,422,175,,
94,21,car,0.725,735,132,757,147,,
94,24,car,0.717,501,149,533,174,,
94,37,car,0.706,773,142,800,163,,
94,38,truck,0.698,191,223,302,324,,
94,22,car,0.676,739,119,755,131,,
94,26,car,0.650,668,116,689,134,,
94,34,car,0.617,656,91,670,101,,
94,27,car,0.499,613,98,627,109,,
94,29,car,0.445,737,100,754,116,,
95,25,car,0.801,226,190,291,229,,
95,31,car,0.794,744,151,773,173,,
95,19,car,0.786,653,178,697,212,,
95,23,car,0.758,379,152,418,176,,
95,21,car,0.737,735,131,756,147,,
95,38,truck,0.720,181,226,295,328,,
95,24,car,0.719,499,150,531,175,,
95,37,car,0.667,774,142,800,163,,
95,22,car,0.666,738,120,755,130,,
95,26,car,0.659,669,116,689,133,,
95,34,car,0.590,655,91,669,101,,
95,27,car,0.520,612,98,626,109,,
95,29,car,0.444,737,100,754,116,,
96,25,car,0.807,226,190,291,229,,
96,31,car,0.795,744,151,773,173,,
96,19,car,0.791,653,178,697,212,,
96,23,car,0.752,379,152,418,176,,
96,21,car,0.735,735,131,756,147,,
96,24,car,0.717,499,150,531,175,,
96,38,truck,0.711,181,227,295,328,,
96,22,car,0.666,739,119,755,130,,
96,37,car,0.666,774,142,800,163,,
96,26,car,0.661,669,116,689,133,,
96,34,car,0.590,655,91,669,101,,
96,27,car,0.508,612,98,626,109,,
96,29,car,0.447,737,100,754,116,,
97,25,car,0.832,217,192,283,232,,
97,19,car,0.810,655,178,697,211,,
97,31,car,0.801,744,151,772,173,,
97,38,truck,0.795,171,230,287,333,,
97,23,car,0.777,376,153,415,177,,
97,24,car,0.762,495,151,529,176,,
97,21,car,0.725,735,131,756,146,,
97,26,car,0.705,670,117,689,133,,
97,37,car,0.614,774,141,798,162,,
97,22,car,0.609,738,120,755,130,,
97,27,car,0.573,612,99,625,109,,
97,34,car,0.549,654,91,669,101,,
97,29,car,0.502,737,100,754,116,,
98,31,car,0.810,743,151,772,172,,
98,25,car,0.804,208,193,275,234,,
98,23,car,0.775,371,154,412,179,,
98,19,car,0.762,656,177,697,209,,
98,24,car,0.747,493,152,527,177,,
98,38,truck,0.744,161,233,280,339,,
98,26,car,0.734,670,117,690,133,,
98,22,car,0.656,738,119,755,130,,
98,21,car,0.646,735,131,755,145,,
98,34,car,0.602,654,91,668,101,,
98,27,car,0.585,611,99,624,110,,
98,37,car,0.548,773,140,798,161,,
98,29,car,0.327,737,100,754,115,,
99,25,car,0.822,199,195,267,237,,
99,31,car,0.811,743,150,771,172,,
99,19,car,0.791,658,175,698,207,,
99,23,car,0.780,368,155,408,180,,
99,24,car,0.761,490,152,525,178,,
99,21,car,0.733,734,130,754,145,,
99,38,truck,0.732,150,236,272,344,,
99,22,car,0.700,739,119,755,129,,
99,26,car,0.687,671,117,691,133,,
99,37,car,0.603,774,140,797,161,,
99,34,car,0.580,653,91,667,102,,
99,27,car,0.560,611,100,624,110,,
99,29,car,0.312,738,100,754,115,,
100,19,car,0.843,659,174,698,206,,
100,24,car,0.806,488,153,523,179,,
100,31,car,0.794,743,150,771,171,,
100,23,car,0.782,363,155,404,180,,
100,38,truck,0.780,139,239,264,349,,
100,25,car,0.740,190,197,259,240,,
100,26,car,0.689,671,116,691,132,,
100,21,car,0.687,734,130,753,144,,
100,34,car,0.660,652,91,666,102,,
100,22,car,0.654,739,119,754,129,,
100,37,car,0.622,774,138,796,160,,
100,27,car,0.592,610,100,624,111,,
100,29,car,0.346,738,99,754,115,,
101,19,car,0.835,660,172,698,205,,
101,31,car,0.821,743,149,770,170,,
101,25,car,0.818,180,199,251,242,,
101,23,car,0.775,360,156,400,181,,
101,38,truck,0.772,127,243,256,355,,
101,24,car,0.765,486,155,520,180,,
101,37,car,0.714,772,138,795,159,,
101,34,car,0.677,651,91,665,103,,
101,26,car,0.664,672,116,691,131,,
101,21,car,0.644,733,129,752,144,,
101,22,car,0.595,739,118,754,129,,
101,27,car,0.583,609,100,623,111,,
101,29,car,0.386,738,99,755,115,,
102,19,car,0.836,660,172,698,205,,
102,25,car,0.820,180,199,251,242,,
102,31,car,0.820,743,149,770,170,,
102,23,car,0.776,360,156,400,181,,
102,38,truck,0.772,127,243,256,355,,
102,24,car,0.765,486,155,520,180,,
102,37,car,0.715,772,138,795,159,,
102,34,car,0.676,651,91,665,103,,
102,26,car,0.656,672,115,691,131,,
102,21,car,0.626,733,128,752,144,,
102,22,car,0.586,739,118,754,129,,
102,27,car,0.582,609,100,623,111,,
102,29,car,0.400,738,99,755,115,,
103,38,truck,0.843,116,246,247,361,,
103,25,car,0.823,169,202,242,244,,
103,19,car,0.822,660,171,699,203,,
103,31,car,0.820,743,148,770,169,,
103,23,car,0.761,354,157,397,183,,
103,37,car,0.725,772,138,794,159,,
103,27,car,0.665,608,99,623,111,,
103,24,car,0.655,483,156,518,182,,
103,34,car,0.652,651,91,664,102,,
103,26,car,0.614,672,115,691,131,,
103,21,car,0.571,732,128,751,143,,
103,22,car,0.524,739,118,755,129,,
103,29,car,0.469,738,99,754,114,,
104,19,car,0.837,661,170,699,201,,
104,31,car,0.815,742,148,770,169,,
104,25,car,0.804,159,204,233,247,,
104,23,car,0.770,350,157,393,183,,
104,24,car,0.757,480,156,516,183,,
104,21,car,0.709,732,127,751,143,,
104,38,truck,0.682,103,250,238,368,,
104,37,car,0.670,771,136,794,159,,
104,26,car,0.666,673,115,692,131,,
104,22,car,0.631,739,117,755,129,,
104,34,car,0.614,650,92,664,102,,
104,27,car,0.571,608,100,622,112,,
104,29,car,0.446,738,98,754,114,,
105,19,car,0.817,662,170,700,200,,
105,25,car,0.811,149,206,223,250,,
105,38,truck,0.810,90,253,229,375,,
105,31,car,0.809,742,148,770,168,,
105,23,car,0.802,345,158,389,185,,
105,24,car,0.782,477,158,514,184,,
105,37,car,0.747,767,136,793,158,,
105,21,car,0.678,730,127,751,143,,
105,27,car,0.641,607,100,622,112,,
105,22,car,0.637,739,117,754,128,,
105,26,car,0.601,673,115,692,130,,
105,34,car,0.569,649,91,664,102,,
105,29,car,0.416,738,98,754,114,,
106,25,car,0.841,138,208,215,253,,
106,38,truck,0.834,77,257,220,380,,
106,31,car,0.809,742,147,769,168,,
106,19,car,0.803,662,169,700,198,,
106,23,car,0.801,342,159,385,186,,
106,37,car,0.763,767,136,793,157,,
106,24,car,0.762,475,159,511,185,,
106,21,car,0.717,730,127,750,142,,
106,34,car,0.634,648,91,663,102,,
106,27,car,0.614,607,100,621,112,,
106,22,car,0.607,739,116,754,128,,
106,26,car,0.587,674,114,692,129,,
107,25,car,0.830,128,211,204,255,,
107,38,truck,0.803,63,261,209,389,,
107,31,car,0.799,742,147,768,168,,
107,24,car,0.799,472,160,509,187,,
107,19,car,0.798,663,168,701,197,,
107,23,car,0.777,336,161,381,187,,
107,21,car,0.756,729,126,750,141,,
107,37,car,0.722,768,136,792,157,,
107,26,car,0.637,674,114,692,129,,
107,34,car,0.603,647,91,662,103,,
107,22,car,0.599,739,116,754,127,,
107,27,car,0.571,606,100,620,112,,
108,25,car,0.828,127,211,205,255,,
108,38,truck,0.808,63,261,209,389,,
108,31,car,0.799,742,147,768,168,,
108,24,car,0.798,472,160,509,187,,
108,19,car,0.798,663,168,701,197,,
108,23,car,0.774,336,161,381,187,,
108,21,car,0.756,729,126,750,141,,
108,37,car,0.722,768,136,792,157,,
108,26,car,0.637,674,114,692,129,,
108,34,car,0.603,647,91,662,103,,
108,22,car,0.599,739,116,754,127,,
108,27,car,0.569,606,100,620,112,,
109,24,car,0.823,469,161,507,188,,
109,23,car,0.816,332,161,377,188,,
109,25,car,0.806,119,213,195,257,,
109,38,truck,0.799,48,265,199,396,,
109,31,car,0.795,741,146,768,167,,
109,21,car,0.780,728,126,748,141,,
109,19,car,0.739,663,167,701,196,,
109,37,car,0.687,766,136,791,156,,
109,26,car,0.633,675,113,692,129,,
109,34,car,0.573,647,92,661,103,,
109,27,car,0.570,605,100,620,112,,
109,22,car,0.442,739,115,754,127,,
110,24,car,0.821,466,162,504,189,,
110,23,car,0.813,327,162,373,189,,
110,25,car,0.808,104,215,184,261,,
110,38,truck,0.795,33,270,188,403,,
110,21,car,0.792,728,125,748,141,,
110,19,car,0.791,664,165,701,195,,
110,31,car,0.784,741,146,768,166,,
110,37,car,0.733,765,135,790,155,,
110,26,car,0.680,675,113,693,128,,
110,22,car,0.607,739,115,754,127,,
110,34,car,0.573,646,92,660,103,,
110,27,car,0.569,605,100,619,112,,
111,25,car,0.819,92,217,174,265,,
111,31,car,0.800,741,145,768,165,,
111,23,car,0.786,322,163,368,191,,
111,24,car,0.773,463,162,501,190,,
111,38,truck,0.764,17,274,176,411,,
111,19,car,0.748,666,164,702,193,,
111,21,car,0.746,728,125,747,140,,
111,37,car,0.702,764,135,789,155,,
111,26,car,0.641,676,113,693,128,,
111,22,car,0.632,739,115,754,127,,
111,27,car,0.598,604,101,618,113,,
111,34,car,0.513,646,92,660,103,,
111,29,car,0.291,739,97,754,111,,
112,38,truck,0.896,2,279,165,421,,
112,24,car,0.806,460,164,498,192,,
112,25,car,0.806,80,219,163,268,,
112,31,car,0.804,741,145,767,165,,
112,23,car,0.799,317,164,364,192,,
112,19,car,0.772,667,162,703,192,,
112,21,car,0.762,727,125,747,140,,
112,37,car,0.711,763,135,789,155,,
112,22,car,0.658,739,114,754,127,,
112,27,car,0.656,604,101,618,113,,
112,34,car,0.587,645,92,659,103,,
112,26,car,0.586,676,113,693,127,,
112,29,car,0.275,739,97,755,112,,
113,38,truck,0.871,0,284,153,428,,
113,23,car,0.815,312,165,359,193,,
113,25,car,0.808,68,222,152,271,,
113,24,car,0.800,456,165,496,195,,
113,31,car,0.787,741,144,766,164,,
113,19,car,0.785,667,162,703,191,,
113,21,car,0.754,727,125,746,140,,
113,22,car,0.683,739,114,754,126,,
113,27,car,0.677,603,101,617,113,,
113,34,car,0.632,644,92,658,103,,
113,37,car,0.623,767,135,788,154,,
113,26,car,0.607,676,112,694,127,,
113,29,car,0.395,739,97,755,112,,
114,38,truck,0.872,0,284,153,428,,
114,23,car,0.814,312,165,359,193,,
114,25,car,0.808,68,222,152,271,,
114,24,car,0.799,456,165,496,194,,
114,31,car,0.788,741,144,766,164,,
114,19,car,0.781,667,162,703,191,,
114,21,car,0.753,727,125,746,140,,
114,22,car,0.682,739,114,754,126,,
114,27,car,0.677,603,101,617,113,,
114,34,car,0.632,644,92,658,103,,
114,37,car,0.626,767,135,788,154,,
114,26,car,0.607,676,112,694,127,,
114,29,car,0.401,739,97,755,112,,
115,38,truck,0.856,0,290,140,436,,
115,24,car,0.799,453,166,494,196,,
115,31,car,0.799,740,144,766,164,,
115,23,car,0.799,305,166,354,195,,
115,21,car,0.779,727,124,746,140,,
115,19,car,0.756,668,161,703,190,,
115,25,car,0.720,55,225,141,274,,
115,26,car,0.661,677,112,695,127,,
115,37,car,0.655,766,135,787,153,,
115,27,car,0.653,602,102,617,113,,
115,22,car,0.601,739,114,754,126,,
115,34,car,0.598,643,92,658,103,,
115,29,car,0.321,739,97,755,111,,
116,38,truck,0.912,0,295,127,446,,
116,23,car,0.816,300,167,350,197,,
116,31,car,0.786,740,143,765,163,,
116,19,car,0.781,669,161,703,188,,
116,21,car,0.771,727,124,745,139,,
116,24,car,0.767,450,167,491,197,,
116,25,car,0.746,41,228,128,278,,
116,37,car,0.710,764,134,787,153,,
116,27,car,0.657,601,102,616,114,,
116,26,car,0.637,678,111,695,127,,
116,22,car,0.568,739,115,754,125,,
116,34,car,0.554,642,92,657,103,,
116,29,car,0.380,739,97,755,110,,
117,38,truck,0.893,0,301,113,458,,
117,23,car,0.831,294,169,345,197,,
117,31,car,0.805,740,143,765,162,,
117,25,car,0.780,27,230,113,282,,
117,19,car,0.773,670,160,704,187,,
117,21,car,0.769,727,123,744,138,,
117,24,car,0.765,447,169,487,199,,
117,37,car,0.719,764,134,786,152,,
117,26,car,0.651,678,111,696,126,,
117,27,car,0.646,601,102,615,114,,
117,22,car,0.597,739,114,753,125,,
117,34,car,0.536,641,92,656,104,,
117,29,car,0.370,739,97,755,111,,
118,25,car,0.810,14,233,104,286,,
118,23,car,0.801,288,169,340,199,,
118,31,car,0.798,740,142,765,162,,
118,24,car,0.788,443,170,484,200,,
118,19,car,0.776,670,159,704,186,,
118,21,car,0.774,727,123,744,138,,
118,27,car,0.663,600,102,615,114,,
118,37,car,0.643,765,134,786,152,,
118,26,car,0.637,678,111,696,126,,
118,22,car,0.587,739,114,753,125,,
118,34,car,0.557,640,92,655,104,,
